fecha,producto_id,codigo,producto,categoria,corte,real,baseline,random_forest,horizonte_dias
2026-05-29,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-05-29,0.0000,3.0000,4.0668,7
2026-05-29,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-05-29,4.0000,15.7500,16.7819,7
2026-05-29,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-05-29,22.0000,20.2500,21.9799,7
2026-05-29,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-05-29,8.0000,5.7500,7.8096,7
2026-05-29,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-05-29,29.0000,20.5000,19.9591,7
2026-05-29,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-05-29,8.0000,9.7500,11.7053,7
2026-05-29,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-05-29,0.0000,4.0000,4.6798,7
2026-05-29,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-05-29,5.0000,5.7500,5.2970,7
2026-05-29,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-05-29,41.0000,26.2500,24.9114,7
2026-05-29,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-05-29,7.0000,12.0000,14.0512,7
2026-05-29,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-05-29,19.0000,16.5000,17.1626,7
2026-05-29,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-05-29,7.0000,6.0000,6.2338,7
2026-05-29,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-05-29,25.0000,21.2500,20.7089,7
2026-05-29,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-05-29,12.0000,21.7500,18.2184,7
2026-05-29,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-05-29,41.0000,49.7500,42.0326,7
2026-05-29,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-05-29,19.0000,21.7500,20.0077,7
2026-05-29,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-05-29,23.0000,17.5000,19.9469,7
2026-05-29,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-05-29,10.0000,8.2500,7.5949,7
2026-05-29,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-05-29,1.0000,2.5000,2.9617,7
2026-05-29,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-05-29,12.0000,2.7500,3.7546,7
2026-05-29,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-05-29,6.0000,6.2500,6.6671,7
2026-05-29,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-05-29,7.0000,7.5000,6.3928,7
2026-05-29,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-05-29,1.0000,1.2500,0.7130,7
2026-05-29,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-05-29,0.0000,0.7500,0.4082,7
2026-05-29,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-05-29,0.0000,0.7500,0.6290,7
2026-05-29,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-05-29,0.0000,0.5000,0.4118,7
2026-05-29,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-05-29,1.0000,2.5000,2.7656,7
2026-05-29,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-05-29,10.0000,5.7500,6.9513,7
2026-05-29,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-05-29,12.0000,17.2500,18.6963,7
2026-05-29,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-05-29,6.0000,10.0000,8.9717,7
2026-05-29,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-05-29,29.0000,36.2500,38.9990,7
2026-05-29,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-05-29,16.0000,12.5000,15.0200,7
2026-05-29,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-05-29,12.0000,9.2500,9.4506,7
2026-05-29,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-05-29,8.0000,9.2500,8.7392,7
2026-05-29,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-05-29,4.0000,3.7500,3.5044,7
2026-05-29,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-05-29,9.0000,3.0000,4.7549,7
2026-05-29,DS-P042,FER-042,"Machete 22""",Jardinería,2026-05-29,6.0000,10.2500,8.4600,7
2026-05-29,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-05-29,3.0000,3.0000,2.3937,7
2026-05-29,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-05-29,3.0000,3.7500,3.0678,7
2026-05-29,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-05-29,8.0000,9.5000,8.7649,7
2026-05-29,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-05-29,3.0000,4.5000,5.3199,7
2026-05-29,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-05-29,1.0000,3.7500,4.1977,7
2026-05-29,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-05-29,10.0000,6.5000,7.8733,7
2026-05-29,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-05-29,8.0000,3.5000,4.4418,7
2026-05-29,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-05-29,5.0000,4.2500,4.3310,7
2026-05-29,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-05-29,36.0000,45.7500,47.1779,7
2026-05-29,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-05-29,21.0000,31.0000,34.2932,7
2026-06-05,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-06-05,3.0000,6.2500,6.7502,7
2026-06-05,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-06-05,30.0000,29.7500,31.3159,7
2026-06-05,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-06-05,10.0000,6.2500,8.0275,7
2026-06-05,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-06-05,2.0000,3.0000,2.4008,7
2026-06-05,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-06-05,18.0000,12.0000,12.6902,7
2026-06-05,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-06-05,10.0000,21.5000,23.5096,7
2026-06-05,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-06-05,4.0000,6.2500,7.2196,7
2026-06-05,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-06-05,15.0000,21.7500,25.2133,7
2026-06-05,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-06-05,10.0000,9.5000,12.2360,7
2026-06-05,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-06-05,8.0000,3.2500,3.1619,7
2026-06-05,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-06-05,4.0000,4.5000,5.0484,7
2026-06-05,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-06-05,27.0000,28.0000,27.2505,7
2026-06-05,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-06-05,10.0000,12.2500,16.0760,7
2026-06-05,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-06-05,15.0000,17.0000,20.6644,7
2026-06-05,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-06-05,6.0000,7.2500,5.7305,7
2026-06-05,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-06-05,19.0000,22.2500,22.6225,7
2026-06-05,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-06-05,24.0000,20.0000,20.2485,7
2026-06-05,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-06-05,61.0000,51.7500,44.8002,7
2026-06-05,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-06-05,33.0000,21.5000,22.1896,7
2026-06-05,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-06-05,13.0000,20.0000,20.8987,7
2026-06-05,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-06-05,11.0000,8.5000,7.2247,7
2026-06-05,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-06-05,1.0000,2.0000,1.8574,7
2026-06-05,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-06-05,8.0000,4.2500,4.8643,7
2026-06-05,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-06-05,5.0000,5.2500,6.7328,7
2026-06-05,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-06-05,4.0000,8.2500,6.3287,7
2026-06-05,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-06-05,0.0000,1.5000,0.8518,7
2026-06-05,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-06-05,2.0000,0.5000,0.9096,7
2026-06-05,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-06-05,1.0000,0.7500,0.5515,7
2026-06-05,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-06-05,0.0000,0.5000,0.5376,7
2026-06-05,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-06-05,4.0000,2.0000,2.8946,7
2026-06-05,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-06-05,10.0000,6.0000,7.3546,7
2026-06-05,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-06-05,9.0000,17.0000,20.2715,7
2026-06-05,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-06-05,10.0000,10.5000,11.1664,7
2026-06-05,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-06-05,24.0000,30.2500,29.5028,7
2026-06-05,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-06-05,17.0000,13.2500,13.7961,7
2026-06-05,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-06-05,13.0000,11.0000,10.3815,7
2026-06-05,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-06-05,7.0000,8.7500,9.4625,7
2026-06-05,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-06-05,3.0000,3.7500,4.7106,7
2026-06-05,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-06-05,4.0000,4.7500,5.3416,7
2026-06-05,DS-P042,FER-042,"Machete 22""",Jardinería,2026-06-05,12.0000,10.7500,10.2608,7
2026-06-05,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-06-05,4.0000,3.0000,3.3024,7
2026-06-05,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-06-05,3.0000,3.0000,2.2752,7
2026-06-05,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-06-05,8.0000,8.0000,13.2191,7
2026-06-05,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-06-05,6.0000,4.5000,5.9044,7
2026-06-05,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-06-05,2.0000,4.0000,4.4364,7
2026-06-05,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-06-05,2.0000,7.0000,7.5361,7
2026-06-05,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-06-05,5.0000,5.0000,5.3084,7
2026-06-05,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-06-05,2.0000,3.7500,4.7110,7
2026-06-05,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-06-05,32.0000,42.2500,47.3678,7
2026-06-05,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-06-05,26.0000,29.5000,29.3641,7
2026-06-12,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-06-12,2.0000,5.2500,5.7512,7
2026-06-12,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-06-12,23.0000,31.7500,34.5656,7
2026-06-12,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-06-12,7.0000,7.5000,6.4492,7
2026-06-12,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-06-12,0.0000,3.0000,3.5924,7
2026-06-12,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-06-12,10.0000,12.0000,13.9614,7
2026-06-12,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-06-12,18.0000,19.2500,19.2697,7
2026-06-12,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-06-12,7.0000,6.5000,8.2712,7
2026-06-12,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-06-12,18.0000,18.7500,19.7141,7
2026-06-12,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-06-12,6.0000,8.5000,8.9025,7
2026-06-12,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-06-12,0.0000,4.5000,4.1743,7
2026-06-12,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-06-12,2.0000,4.2500,4.7376,7
2026-06-12,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-06-12,25.0000,28.7500,28.0147,7
2026-06-12,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-06-12,21.0000,11.0000,16.1564,7
2026-06-12,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-06-12,11.0000,17.5000,17.3302,7
2026-06-12,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-06-12,4.0000,6.7500,6.1023,7
2026-06-12,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-06-12,18.0000,20.5000,21.8626,7
2026-06-12,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-06-12,12.0000,17.7500,16.9324,7
2026-06-12,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-06-12,40.0000,50.7500,47.7827,7
2026-06-12,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-06-12,53.0000,25.0000,24.4014,7
2026-06-12,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-06-12,27.0000,18.0000,20.3776,7
2026-06-12,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-06-12,6.0000,10.2500,9.8082,7
2026-06-12,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-06-12,5.0000,2.2500,2.7863,7
2026-06-12,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-06-12,7.0000,5.7500,6.1340,7
2026-06-12,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-06-12,7.0000,5.0000,5.2867,7
2026-06-12,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-06-12,3.0000,6.7500,6.0655,7
2026-06-12,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-06-12,2.0000,1.5000,1.2633,7
2026-06-12,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-06-12,0.0000,0.5000,1.1318,7
2026-06-12,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-06-12,1.0000,0.7500,0.9351,7
2026-06-12,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-06-12,0.0000,0.2500,0.9231,7
2026-06-12,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-06-12,6.0000,2.5000,2.3432,7
2026-06-12,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-06-12,10.0000,6.7500,6.6320,7
2026-06-12,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-06-12,9.0000,14.5000,13.5325,7
2026-06-12,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-06-12,8.0000,10.0000,11.2972,7
2026-06-12,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-06-12,32.0000,24.0000,23.4627,7
2026-06-12,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-06-12,25.0000,14.2500,13.3748,7
2026-06-12,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-06-12,9.0000,12.2500,11.7616,7
2026-06-12,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-06-12,17.0000,8.7500,9.2008,7
2026-06-12,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-06-12,2.0000,3.5000,3.9638,7
2026-06-12,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-06-12,9.0000,4.7500,4.4785,7
2026-06-12,DS-P042,FER-042,"Machete 22""",Jardinería,2026-06-12,5.0000,11.0000,11.1863,7
2026-06-12,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-06-12,4.0000,3.7500,3.5859,7
2026-06-12,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-06-12,2.0000,3.2500,3.0685,7
2026-06-12,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-06-12,8.0000,6.7500,13.4417,7
2026-06-12,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-06-12,4.0000,5.2500,6.0543,7
2026-06-12,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-06-12,2.0000,3.2500,3.8951,7
2026-06-12,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-06-12,7.0000,5.7500,6.5970,7
2026-06-12,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-06-12,1.0000,4.7500,5.3422,7
2026-06-12,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-06-12,3.0000,3.2500,3.5985,7
2026-06-12,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-06-12,43.0000,38.2500,40.4819,7
2026-06-12,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-06-12,44.0000,27.5000,29.5294,7
2026-06-19,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-06-19,1.0000,4.5000,5.2868,7
2026-06-19,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-06-19,45.0000,27.7500,28.0729,7
2026-06-19,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-06-19,5.0000,7.0000,5.8233,7
2026-06-19,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-06-19,1.0000,1.5000,5.0054,7
2026-06-19,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-06-19,14.0000,11.2500,12.6231,7
2026-06-19,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-06-19,11.0000,18.2500,18.7944,7
2026-06-19,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-06-19,7.0000,5.7500,5.6312,7
2026-06-19,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-06-19,12.0000,19.5000,22.0385,7
2026-06-19,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-06-19,9.0000,8.0000,7.5009,7
2026-06-19,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-06-19,8.0000,3.2500,3.9604,7
2026-06-19,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-06-19,7.0000,3.5000,4.0475,7
2026-06-19,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-06-19,16.0000,27.0000,29.6092,7
2026-06-19,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-06-19,23.0000,12.2500,12.3915,7
2026-06-19,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-06-19,12.0000,15.2500,14.5489,7
2026-06-19,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-06-19,3.0000,6.2500,5.6104,7
2026-06-19,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-06-19,24.0000,21.5000,19.2060,7
2026-06-19,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-06-19,13.0000,15.7500,19.7621,7
2026-06-19,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-06-19,59.0000,45.7500,47.1644,7
2026-06-19,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-06-19,28.0000,33.0000,32.8817,7
2026-06-19,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-06-19,23.0000,18.5000,18.6267,7
2026-06-19,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-06-19,2.0000,9.5000,8.9749,7
2026-06-19,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-06-19,1.0000,3.2500,2.9548,7
2026-06-19,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-06-19,9.0000,7.0000,5.2817,7
2026-06-19,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-06-19,10.0000,5.5000,5.3265,7
2026-06-19,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-06-19,4.0000,6.0000,5.3971,7
2026-06-19,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-06-19,1.0000,1.0000,0.8101,7
2026-06-19,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-06-19,1.0000,0.5000,0.7080,7
2026-06-19,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-06-19,1.0000,0.5000,0.8689,7
2026-06-19,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-06-19,0.0000,0.0000,0.6661,7
2026-06-19,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-06-19,0.0000,3.5000,5.8507,7
2026-06-19,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-06-19,5.0000,8.2500,7.0694,7
2026-06-19,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-06-19,14.0000,10.5000,10.7568,7
2026-06-19,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-06-19,2.0000,8.5000,12.0836,7
2026-06-19,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-06-19,35.0000,27.0000,27.4917,7
2026-06-19,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-06-19,5.0000,18.5000,13.5042,7
2026-06-19,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-06-19,16.0000,10.7500,10.8864,7
2026-06-19,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-06-19,8.0000,10.2500,8.8117,7
2026-06-19,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-06-19,1.0000,3.7500,3.5143,7
2026-06-19,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-06-19,5.0000,6.0000,4.9538,7
2026-06-19,DS-P042,FER-042,"Machete 22""",Jardinería,2026-06-19,12.0000,9.0000,8.6830,7
2026-06-19,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-06-19,3.0000,4.2500,3.3431,7
2026-06-19,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-06-19,2.0000,3.0000,2.8202,7
2026-06-19,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-06-19,9.0000,8.0000,9.1111,7
2026-06-19,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-06-19,7.0000,5.5000,5.0484,7
2026-06-19,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-06-19,5.0000,2.5000,3.7670,7
2026-06-19,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-06-19,11.0000,5.5000,4.4680,7
2026-06-19,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-06-19,3.0000,4.5000,5.2345,7
2026-06-19,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-06-19,0.0000,3.2500,5.1959,7
2026-06-19,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-06-19,78.0000,37.7500,42.8917,7
2026-06-19,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-06-19,25.0000,33.2500,33.8876,7
2026-06-26,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-06-26,2.0000,3.7500,4.2482,7
2026-06-26,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-06-26,35.0000,30.2500,30.9970,7
2026-06-26,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-06-26,4.0000,6.7500,6.4910,7
2026-06-26,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-06-26,1.0000,0.7500,4.1097,7
2026-06-26,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-06-26,22.0000,11.5000,10.0783,7
2026-06-26,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-06-26,13.0000,15.2500,16.2246,7
2026-06-26,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-06-26,9.0000,6.5000,6.7454,7
